,,,,,,
设备ID,报文类型,报文说明,报文功能码,原始报文,数据采集时间,数据入库时间
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020081260202074521f1f1109033085350f0f026020207452219000000272b0000000000392300000164371b000000302b000004300020190000001f1900000026190000001a1900000038121135035180,2026-02-02 07:45:00,2026-02-02 07:45:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020081260202074500031420,2026-02-02 07:45:00,2026-02-02 07:45:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802008126020207440003d471,2026-02-02 07:44:00,2026-02-02 07:44:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200812602020743000315c0,2026-02-02 07:43:00,2026-02-02 07:43:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802008126020207420003d591,2026-02-02 07:42:01,2026-02-02 07:42:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802008126020207410003d561,2026-02-02 07:41:00,2026-02-02 07:41:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200802602020740221b44b6,,2026-02-02 07:40:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020080260202074021f1f1109033085350f0f026020207402219000000272b0000000000392300000164371b000000302b000004300020190000001f1900000026190000001a190000003812113403df1a,2026-02-02 07:40:00,2026-02-02 07:40:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802008026020207400003d9f1,2026-02-02 07:40:01,2026-02-02 07:40:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020080260202073900030020,2026-02-02 07:39:00,2026-02-02 07:39:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802008026020207380003c071,2026-02-02 07:38:00,2026-02-02 07:38:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802008026020207370003c341,2026-02-02 07:37:00,2026-02-02 07:37:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020080260202073600030310,2026-02-02 07:36:00,2026-02-02 07:36:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802007f2602020735211b6ae8,,2026-02-02 07:35:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02007f260202073521f1f1109033085350f0f026020207352219000000272b0000000000392300000163371b000000302b000004300020190000001f1900000026190000001a190000003812113403d91b,2026-02-02 07:35:00,2026-02-02 07:35:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007f2602020735000307af,2026-02-02 07:35:01,2026-02-02 07:35:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007f26020207340003c7fe,2026-02-02 07:34:00,2026-02-02 07:34:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007f26020207330003064f,2026-02-02 07:33:00,2026-02-02 07:33:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007f26020207320003c61e,2026-02-02 07:32:00,2026-02-02 07:32:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007f26020207310003c6ee,2026-02-02 07:31:00,2026-02-02 07:31:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802007e2602020730211ba739,,2026-02-02 07:30:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02007e260202073021f1f1109033085350f0f026020207302219000000272b0000000000392300000159371b000000302b000004300020190000001f1900000026190000001a1900000038121134037323,2026-02-02 07:30:00,2026-02-02 07:30:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007e26020207300003ca7e,2026-02-02 07:30:00,2026-02-02 07:30:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007e260202072900030daf,2026-02-02 07:29:00,2026-02-02 07:29:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007e26020207280003cdfe,2026-02-02 07:28:00,2026-02-02 07:28:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007e26020207270003cece,2026-02-02 07:27:00,2026-02-02 07:27:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007e260202072600030e9f,2026-02-02 07:26:00,2026-02-02 07:26:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802007d2602020725221b8668,,2026-02-02 07:25:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02007d260202072521f1f1109033085350f0f026020207252219000000272b0000000000392300000158371b000000302b000004300020190000001f1900000026190000001a190000003812113403aadc,2026-02-02 07:25:00,2026-02-02 07:25:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007d260202072500031b2f,2026-02-02 07:25:00,2026-02-02 07:25:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007d26020207240003db7e,2026-02-02 07:24:00,2026-02-02 07:24:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007d260202072300031acf,2026-02-02 07:23:00,2026-02-02 07:23:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007d26020207220003da9e,2026-02-02 07:22:00,2026-02-02 07:22:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007d26020207210003da6e,2026-02-02 07:21:00,2026-02-02 07:21:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802007c2602020720221b4bb9,,2026-02-02 07:20:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02007c260202072021f1f1109033085350f0f026020207202219000000272b0000000000392300000156371b000000302b000004300020190000001f1900000026190000001a1900000038121131035da5,2026-02-02 07:20:00,2026-02-02 07:20:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007c26020207200003d6fe,2026-02-02 07:20:01,2026-02-02 07:20:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007c26020207190003db2e,2026-02-02 07:19:01,2026-02-02 07:19:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007c260202071800031b7f,2026-02-02 07:18:01,2026-02-02 07:18:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007c26020207170003184f,2026-02-02 07:17:01,2026-02-02 07:17:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007c26020207160003d81e,2026-02-02 07:16:01,2026-02-02 07:16:01
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802007b2602020715221ba3e8,,2026-02-02 07:15:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02007b260202071521f1f1109033085350f0f026020207152219000000272b0000000000392300000155371b000000302b000004300020190000001f1900000026190000001a1900000038121129034a9b,2026-02-02 07:15:00,2026-02-02 07:15:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007b260202071500033eaf,2026-02-02 07:15:01,2026-02-02 07:15:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007b26020207140003fefe,2026-02-02 07:14:01,2026-02-02 07:14:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007b260202071300033f4f,2026-02-02 07:13:00,2026-02-02 07:13:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007b26020207120003ff1e,2026-02-02 07:12:00,2026-02-02 07:12:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007b26020207110003ffee,2026-02-02 07:11:00,2026-02-02 07:11:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802007a2602020710231bfe38,,2026-02-02 07:10:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02007a260202071021f1f1109033085350f0f026020207102219000000272b0000000000392300000151371b000000302b000004300020190000001f1900000026190000001a190000003812112903b241,2026-02-02 07:10:00,2026-02-02 07:10:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007a26020207100003f37e,2026-02-02 07:10:01,2026-02-02 07:10:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007a2602020709000334af,2026-02-02 07:09:01,2026-02-02 07:09:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007a26020207080003f4fe,2026-02-02 07:08:00,2026-02-02 07:08:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007a26020207070003f7ce,2026-02-02 07:07:01,2026-02-02 07:07:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007a26020207060003379f,2026-02-02 07:06:00,2026-02-02 07:06:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200792602020705231b2f69,,2026-02-02 07:05:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020079260202070521f1f1109033085350f0f026020207052219000000272b0000000000392300000149371b000000302b000004300020190000001f1900000026190000001a19000000381211310377a5,2026-02-02 07:05:00,2026-02-02 07:05:24
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007926020207050003222f,2026-02-02 07:05:01,2026-02-02 07:05:01
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007926020207040003e27e,2026-02-02 07:04:00,2026-02-02 07:04:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200792602020703000323cf,2026-02-02 07:03:00,2026-02-02 07:03:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007926020207020003e39e,2026-02-02 07:02:00,2026-02-02 07:02:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007926020207010003e36e,2026-02-02 07:01:01,2026-02-02 07:01:01
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080200782602020700371b21b2,,2026-02-02 07:00:37
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a00031004e020078260202070035f1f1109033085350f0f0260202060504180000053923ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff00000150031a84,2026-02-02 06:05:00,2026-02-02 07:00:37
1090330853,下行,均匀时段水文信息报应答,31,7e7e109033085301a0003180080200772602020700341b91f2,,2026-02-02 07:00:35
1090330853,上行,均匀时段水文信息报,31,7e7e011090330853a000310042020077260202070034f1f1109033085350f0f0260202060504180000052219ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff0000000325fc,2026-02-02 06:05:00,2026-02-02 07:00:35
1090330853,下行,小时报应答,34,7e7e109033085301a0003480080200762602020700331b683d,,2026-02-02 07:00:33
1090330853,上行,遥测站小时报,34,7e7e011090330853a000340079020076260202070031f1f1109033085350f0f02602020605f460ffffffffffffffffffffff00f0f02602020605f5c0ffffffffffffffffffffffffffffffffffffffffffff000ff0f0260202070020190000001a190000002619000000272b0000000000392300000148371b000000302b000004300038121125031775,2026-02-02 07:00:00,2026-02-02 07:00:33
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200752602020700221beb78,,2026-02-02 07:00:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020075260202070021f1f1109033085350f0f026020207002219000000272b0000000000392300000148371b000000302b000004300020190000001f1900000026190000001a1900000038121124037ee8,2026-02-02 07:00:00,2026-02-02 07:00:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007526020207000003763f,2026-02-02 07:00:00,2026-02-02 07:00:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200752602020659000399ee,2026-02-02 06:59:00,2026-02-02 06:59:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200752602020658000359bf,2026-02-02 06:58:00,2026-02-02 06:58:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020075260202065700035a8f,2026-02-02 06:57:00,2026-02-02 06:57:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020075260202065600039ade,2026-02-02 06:56:00,2026-02-02 06:56:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200742602020655221bcba8,,2026-02-02 06:55:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020074260202065521f1f1109033085350f0f026020206552219000000272b0000000000392300000146371b000000302b000004300020190000001f1900000026190000001a1900000038121124037652,2026-02-02 06:55:00,2026-02-02 06:55:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200742602020655000356ef,2026-02-02 06:55:00,2026-02-02 06:55:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200742602020654000396be,2026-02-02 06:54:00,2026-02-02 06:54:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007426020206530003570f,2026-02-02 06:53:00,2026-02-02 06:53:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007426020206520003975e,2026-02-02 06:52:00,2026-02-02 06:52:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200742602020651000397ae,2026-02-02 06:51:00,2026-02-02 06:51:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200732602020650231bbcf8,,2026-02-02 06:50:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020073260202065021f1f1109033085350f0f026020206502219000000272b0000000000392300000144371b000000302b000004300020190000001f1900000026190000001a190000003812112203dc6e,2026-02-02 06:50:00,2026-02-02 06:50:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007326020206500003b1be,2026-02-02 06:50:00,2026-02-02 06:50:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007326020206490003766f,2026-02-02 06:49:00,2026-02-02 06:49:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007326020206480003b63e,2026-02-02 06:48:00,2026-02-02 06:48:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007326020206470003b50e,2026-02-02 06:47:00,2026-02-02 06:47:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007326020206460003755f,2026-02-02 06:46:00,2026-02-02 06:46:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200722602020645211bd429,,2026-02-02 06:45:21
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020072260202064521f1f1109033085350f0f026020206452219000000272b0000000000392300000142371b000000302b000004300020190000001f1900000026190000001a190000003812112703ebe0,2026-02-02 06:45:00,2026-02-02 06:45:21
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007226020206450003b96e,2026-02-02 06:45:00,2026-02-02 06:45:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007226020206440003793f,2026-02-02 06:44:00,2026-02-02 06:44:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007226020206430003b88e,2026-02-02 06:43:00,2026-02-02 06:43:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200722602020642000378df,2026-02-02 06:42:00,2026-02-02 06:42:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007226020206410003782f,2026-02-02 06:41:00,2026-02-02 06:41:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200712602020640211bc079,,2026-02-02 06:40:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020071260202064021f1f1109033085350f0f026020206402219000000272b0000000000392300000141371b000000302b000004300020190000001f1900000026190000001a190000003812112503cd49,2026-02-02 06:40:00,2026-02-02 06:40:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007126020206400003ad3e,2026-02-02 06:40:00,2026-02-02 06:40:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200712602020639000374ef,2026-02-02 06:39:00,2026-02-02 06:39:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007126020206380003b4be,2026-02-02 06:38:00,2026-02-02 06:38:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007126020206370003b78e,2026-02-02 06:37:00,2026-02-02 06:37:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f00080200712602020636000377df,2026-02-02 06:36:00,2026-02-02 06:36:00
1090330853,下行,定时报应答,32,7e7e109033085301a0003280080200702602020635221b26a9,,2026-02-02 06:35:22
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d020070260202063521f1f1109033085350f0f026020206352219000000272b0000000000392300000140371b000000302b000004300020190000001f1900000026190000001a1900000038121126034f02,2026-02-02 06:35:00,2026-02-02 06:35:22
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007026020206350003bbee,2026-02-02 06:35:00,2026-02-02 06:35:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020070260202063400037bbf,2026-02-02 06:34:00,2026-02-02 06:34:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802007026020206330003ba0e,2026-02-02 06:33:00,2026-02-02 06:33:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020070260202063200037a5f,2026-02-02 06:32:00,2026-02-02 06:32:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f0008020070260202063100037aaf,2026-02-02 06:31:00,2026-02-02 06:31:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802006f2602020630221b6bf8,,2026-02-02 06:30:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02006f260202063021f1f1109033085350f0f026020206302219000000272b0000000000392300000139371b000000302b000004300020190000001f1900000026190000001a1900000038121125033219,2026-02-02 06:30:00,2026-02-02 06:30:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006f26020206300003f6bf,2026-02-02 06:30:00,2026-02-02 06:30:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006f26020206290003316e,2026-02-02 06:29:00,2026-02-02 06:29:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006f26020206280003f13f,2026-02-02 06:28:00,2026-02-02 06:28:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006f26020206270003f20f,2026-02-02 06:27:00,2026-02-02 06:27:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006f26020206260003325e,2026-02-02 06:26:00,2026-02-02 06:26:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802006e2602020625231bf329,,2026-02-02 06:25:23
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02006e260202062521f1f1109033085350f0f026020206252219000000272b0000000000392300000138371b000000302b000004300020190000001f1900000026190000001a1900000038121126035965,2026-02-02 06:25:00,2026-02-02 06:25:23
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006e26020206250003fe6f,2026-02-02 06:25:00,2026-02-02 06:25:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006e260202062400033e3e,2026-02-02 06:24:00,2026-02-02 06:24:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006e26020206230003ff8f,2026-02-02 06:23:00,2026-02-02 06:23:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006e260202062200033fde,2026-02-02 06:22:00,2026-02-02 06:22:00
1090330853,上行,链路维持报,2f,7e7e011090330853a0002f000802006e260202062100033f2e,2026-02-02 06:21:00,2026-02-02 06:21:00
1090330853,下行,定时报应答,32,7e7e109033085301a00032800802006d2602020620231be779,,2026-02-02 06:20:24
1090330853,上行,遥测站定时报,32,7e7e011090330853a00032004d02006d260202062021f1f1109033085350f0f026020206202219000000272b0000000000392300000138371b000000302b000004300020190000001f1900000026190000001a190000003812112603057d,2026-02-02 06:20:00,2026-02-02 06:20:24
